RecoverCase,VulLink,ID,Tail,Head,T0,Flow,Cap,Alpha,Beta,Cost
17,66,1,0,2,4,8745.97,23403.5,0.15,4,4.0117
17,66,2,1,0,6,5921.07,25900.2,0.15,4,6.00246
17,66,3,1,5,5,6466.76,4958.18,0.15,4,7.17029
17,66,4,2,0,4,9496.8,23403.5,0.15,4,4.01627
17,66,5,2,3,4,14493.2,17110.5,0.15,4,4.30886
17,66,6,2,11,4,10703.4,23403.5,0.15,4,4.02625
17,66,7,3,2,4,14787.5,17110.5,0.15,4,4.33471
17,66,8,3,4,2,18621.7,17782.8,0.15,4,2.36074
17,66,9,3,10,6,5209.98,4908.83,0.15,4,7.14203
17,66,10,4,3,2,18754.7,17782.8,0.15,4,2.37116
17,66,11,4,5,4,8987.07,4948,0.15,4,10.5299
17,66,12,4,8,5,14967.2,10000,0.15,4,8.76376
17,66,13,5,1,5,5715.93,4958.18,0.15,4,6.32471
17,66,14,5,4,4,8709.39,4948,0.15,4,9.75952
17,66,15,5,7,2,14159.4,4898.59,0.15,4,22.9419
17,66,16,6,7,3,12067.5,7841.81,0.15,4,5.52359
17,66,17,6,17,2,16155.4,23403.5,0.15,4,2.06812
17,66,18,7,5,2,13130.9,4898.59,0.15,4,17.4887
17,66,19,7,6,3,13620.4,7841.81,0.15,4,7.0955
17,66,20,7,8,10,7812.55,5050.19,0.15,4,18.5907
17,66,21,7,15,5,8982.04,5045.82,0.15,4,12.5307
17,66,22,8,4,5,15377.9,10000,0.15,4,9.19417
17,66,23,8,7,10,8925.99,5050.19,0.15,4,24.6381
17,66,24,8,9,3,21168.7,13915.8,0.15,4,5.40968
17,66,25,9,8,3,22792.9,13915.8,0.15,4,6.23874
17,66,26,9,10,5,17414.9,10000,0.15,4,11.8984
17,66,27,9,14,6,19349.7,13512,0.15,4,9.78498
17,66,28,9,15,4,12734.9,4854.92,0.15,4,32.4056
17,66,29,9,16,8,11666.2,4993.51,0.15,4,43.7505
17,66,30,10,3,6,5471.22,4908.83,0.15,4,7.3889
17,66,31,10,9,5,17453.2,10000,0.15,4,11.9592
17,66,32,10,11,6,8451.44,4908.83,0.15,4,13.9078
17,66,33,10,13,4,9360.63,4876.51,0.15,4,12.1458
17,66,34,11,2,4,11160,23403.5,0.15,4,4.03102
17,66,35,11,10,6,8174.53,4908.83,0.15,4,12.9212
17,66,36,11,12,3,13490.9,25900.2,0.15,4,3.03313
17,66,37,12,11,3,13770.6,25900.2,0.15,4,3.03596
17,66,38,12,23,4,10689.4,5091.26,0.15,4,15.659
17,66,39,13,10,4,10037.1,4876.51,0.15,4,14.7682
17,66,40,13,14,5,8162.97,5127.53,0.15,4,9.81751
17,66,41,13,22,4,8982.67,4924.79,0.15,4,10.6408
17,66,42,14,9,6,25241,13512,0.15,4,16.9595
17,66,43,14,13,5,9590.6,5127.53,0.15,4,14.1794
17,66,44,14,18,3,3.35968e-10,1e-10,0.15,4,60.3329
17,66,45,14,21,3,20846.9,9599.18,0.15,4,13.0102
17,66,46,15,7,5,8392.98,5045.82,0.15,4,10.7412
17,66,47,15,9,4,11613.2,4854.92,0.15,4,23.6441
17,66,48,15,16,2,12582.2,5229.91,0.15,4,12.05
17,66,49,15,17,3,18391.6,19679.9,0.15,4,3.34324
17,66,50,16,9,8,8382.48,4993.51,0.15,4,17.529
17,66,51,16,15,2,10549.1,5229.91,0.15,4,6.96594
17,66,52,16,18,2,11400.6,4823.95,0.15,4,11.3588
17,66,53,17,6,2,14602.5,23403.5,0.15,4,2.04547
17,66,54,17,15,3,18714,19679.9,0.15,4,3.36795
17,66,55,17,19,4,21833.1,23403.5,0.15,4,4.45445
17,66,56,18,14,3,12191.5,14564.8,0.15,4,3.22092
17,66,57,18,16,2,6083.74,4823.95,0.15,4,2.75891
17,66,58,18,19,4,3936.46,5002.61,0.15,4,4.23003
17,66,59,19,17,4,20502.5,23403.5,0.15,4,4.35339
17,66,60,19,18,4,10811.1,5002.61,0.15,4,17.0872
17,66,61,19,20,6,7786.88,5059.91,0.15,4,11.0481
17,66,62,19,21,5,9382.93,5075.7,0.15,4,13.7585
17,66,63,20,19,6,10618.8,5059.91,0.15,4,23.4569
17,66,64,20,21,2,7187.87,5229.91,0.15,4,3.0704
17,66,65,20,23,3,10048.5,4885.36,0.15,4,11.0544
17,66,66,21,14,3,15874.3,9599.18,0.15,4,6.36556
17,66,67,21,19,5,11995.1,5075.7,0.15,4,28.3937
17,66,68,21,20,2,9552.58,5229.91,0.15,4,5.33908
17,66,69,21,22,4,9537.22,5000,0.15,4,11.9425
17,66,70,22,13,4,8231.48,4924.79,0.15,4,8.68287
17,66,71,22,21,4,9541.58,5000,0.15,4,11.957
17,66,72,22,23,2,8662.86,5078.51,0.15,4,4.53993
17,66,73,23,12,4,10869,5091.26,0.15,4,16.4628
17,66,74,23,20,3,10515.7,4885.36,0.15,4,12.66
17,66,75,23,22,2,7916.02,5078.51,0.15,4,3.77094
17,44,0,0,1,6,4634.57,25900.2,0.15,4,6.00092
17,44,1,0,2,4,8202.8,23403.5,0.15,4,4.00905
17,44,2,1,0,6,4602.8,25900.2,0.15,4,6.0009
17,44,3,1,5,5,6101.26,4958.18,0.15,4,6.71969
17,44,4,2,0,4,8234.57,23403.5,0.15,4,4.0092
17,44,5,2,3,4,14029.6,17110.5,0.15,4,4.27119
17,44,6,2,11,4,10146.9,23403.5,0.15,4,4.0212
17,44,7,3,2,4,14077.4,17110.5,0.15,4,4.27491
17,44,8,3,4,2,18029.6,17782.8,0.15,4,2.31701
17,44,9,3,10,6,5200,4908.83,0.15,4,7.1333
17,44,10,4,3,2,18077.4,17782.8,0.15,4,2.32038
17,44,11,4,5,4,8706.39,4948,0.15,4,9.75158
17,44,12,4,8,5,15831.5,10000,0.15,4,9.71136
17,44,13,5,1,5,6069.49,4958.18,0.15,4,6.68415
17,44,14,5,4,4,8754.26,4948,0.15,4,9.87911
17,44,15,5,7,2,12541,4898.59,0.15,4,14.8873
17,44,16,6,7,3,12110.4,7841.81,0.15,4,5.55964
17,44,17,6,17,2,15907.7,23403.5,0.15,4,2.06404
17,44,18,7,5,2,12557.1,4898.59,0.15,4,14.9536
17,44,19,7,6,3,12207.7,7841.81,0.15,4,5.64287
17,44,20,7,8,10,6866.65,5050.19,0.15,4,15.1267
17,44,21,7,15,5,8325.6,5045.82,0.15,4,10.559
17,44,22,8,4,5,15831.4,10000,0.15,4,9.71133
17,44,23,8,7,10,6892.3,5050.19,0.15,4,15.2037
17,44,24,8,9,3,21741.2,13915.8,0.15,4,5.68112
17,44,25,9,8,3,21866.8,13915.8,0.15,4,5.74363
17,44,26,9,10,5,17758.4,10000,0.15,4,12.4589
17,44,27,9,14,6,23075.2,13512,0.15,4,13.655
17,44,28,9,15,4,11029.7,4854.92,0.15,4,19.9835
17,44,29,9,16,8,8100,4993.51,0.15,4,16.308
17,44,30,10,3,6,5300,4908.83,0.15,4,7.22302
17,44,31,10,9,5,17608.3,10000,0.15,4,12.2099
17,44,32,10,11,6,8327.95,4908.83,0.15,4,13.4556
17,44,33,10,13,4,9790.44,4876.51,0.15,4,13.7482
17,44,34,11,2,4,10130.9,23403.5,0.15,4,4.02107
17,44,35,11,10,6,8356.15,4908.83,0.15,4,13.5571
17,44,36,11,12,3,12468.4,25900.2,0.15,4,3.02417
17,44,37,12,11,3,12580.5,25900.2,0.15,4,3.02505
17,44,38,12,23,4,11071.4,5091.26,0.15,4,17.4173
17,44,39,13,10,4,9812.21,4876.51,0.15,4,13.8352
17,44,40,13,14,5,8998.1,5127.53,0.15,4,12.1127
17,44,41,13,22,4,8364.32,4924.79,0.15,4,8.99256
17,44,42,14,9,6,23175.8,13512,0.15,4,13.7894
17,44,43,14,13,5,9054.6,5127.53,0.15,4,12.293
17,44,44,14,18,3,18913.7,14564.8,0.15,4,4.27968
17,44,45,14,21,3,18353.8,9599.18,0.15,4,9.0142
17,44,46,15,7,5,8413.32,5045.82,0.15,4,10.797
17,44,47,15,9,4,11104.7,4854.92,0.15,4,20.423
17,44,48,15,16,2,11541.6,5229.91,0.15,4,9.11545
17,44,49,15,17,3,15464.9,19679.9,0.15,4,3.1716
17,44,50,16,9,8,8100,4993.51,0.15,4,16.308
17,44,51,16,15,2,11592.1,5229.91,0.15,4,9.24092
17,44,52,16,18,2,9901.94,4823.95,0.15,4,7.32588
17,44,53,17,6,2,15810.4,23403.5,0.15,4,2.06249
17,44,54,17,15,3,15577.1,19679.9,0.15,4,3.17663
17,44,55,17,19,4,19156.5,23403.5,0.15,4,4.26934
17,44,56,18,14,3,19064.6,14564.8,0.15,4,4.32102
17,44,57,18,16,2,9952.49,4823.95,0.15,4,7.43547
17,44,58,18,19,4,8656.42,5002.61,0.15,4,9.37922
17,44,59,19,17,4,19071.5,23403.5,0.15,4,4.26459
17,44,60,19,18,4,8857.89,5002.61,0.15,4,9.89775
17,44,61,19,20,6,6307.01,5059.91,0.15,4,8.17253
17,44,62,19,21,5,7000,5075.7,0.15,4,7.71313
17,44,63,20,19,6,6323.43,5059.91,0.15,4,8.19524
17,44,64,20,21,2,8447.43,5229.91,0.15,4,4.04194
17,44,65,20,23,3,10268.8,4885.36,0.15,4,11.7841
17,44,66,21,14,3,18260,9599.18,0.15,4,8.89218
17,44,67,21,19,5,7000,5075.7,0.15,4,7.71313
17,44,68,21,20,2,8503.31,5229.91,0.15,4,4.09651
17,44,69,21,22,4,9629.79,5000,0.15,4,12.2554
17,44,70,22,13,4,8329.59,4924.79,0.15,4,8.91015
17,44,71,22,21,4,9591.87,5000,0.15,4,12.1261
17,44,72,22,23,2,7914.79,5078.51,0.15,4,3.76984
17,44,73,23,12,4,11083.6,5091.26,0.15,4,17.4762
17,44,74,23,20,3,10229.3,4885.36,0.15,4,11.6499
17,44,75,23,22,2,7842.13,5078.51,0.15,4,3.70574
18,22,0,0,1,6,13234.8,25900.2,0.15,4,6.06136
18,22,1,0,2,4,9707.12,23403.5,0.15,4,4.01776
18,22,2,1,0,6,6800.18,25900.2,0.15,4,6.00428
18,22,3,1,5,5,12570.2,4958.18,0.15,4,35.9838
18,22,4,2,0,4,16141.7,23403.5,0.15,4,4.13578
18,22,5,2,3,4,14393.5,17110.5,0.15,4,4.30045
18,22,6,2,11,4,14523.7,23403.5,0.15,4,4.08899
18,22,7,3,2,4,20143,17110.5,0.15,4,5.15238
18,22,8,3,4,2,16956.8,17782.8,0.15,4,2.24803
18,22,9,3,10,6,4002.46,4908.83,0.15,4,6.39778
18,22,10,4,3,2,20999,17782.8,0.15,4,2.58333
18,22,11,4,5,4,3.0025e-10,1e-10,0.15,4,52.7624
18,22,12,4,8,5,20054.3,10000,0.15,4,17.1309
18,22,13,5,1,5,6135.58,4958.18,0.15,4,6.7587
18,22,14,5,4,4,8428.45,4948,0.15,4,9.05156
18,22,15,5,7,2,12504.5,4898.59,0.15,4,14.7379
18,22,16,6,7,3,14073.5,7841.81,0.15,4,7.66826
18,22,17,6,17,2,15128.3,23403.5,0.15,4,2.05238
18,22,18,7,5,2,14498.3,4898.59,0.15,4,25.0203
18,22,19,7,6,3,13658.1,7841.81,0.15,4,7.14099
18,22,20,7,8,10,8979.51,5050.19,0.15,4,24.9924
18,22,21,7,15,5,9030.63,5045.82,0.15,4,12.6949
18,22,22,8,4,5,15668.1,10000,0.15,4,9.51982
18,22,23,8,7,10,10526,5050.19,0.15,4,38.3085
18,22,24,8,9,3,24408.3,13915.8,0.15,4,7.25923
18,22,25,9,8,3,21668.5,13915.8,0.15,4,5.64545
18,22,26,9,10,5,16165.8,10000,0.15,4,10.1221
18,22,27,9,14,6,24784.4,13512,0.15,4,16.1878
18,22,28,9,15,4,13875,4854.92,0.15,4,44.0269
18,22,29,9,16,8,12739.9,4993.51,0.15,4,58.8419
18,22,30,10,3,6,5809.75,4908.83,0.15,4,7.76588
18,22,31,10,9,5,21418.9,10000,0.15,4,20.7853
18,22,32,10,11,6,9144.39,4908.83,0.15,4,16.8381
18,22,33,10,13,4,3.27305e-10,1e-10,0.15,4,72.859
18,22,34,11,2,4,15208.8,23403.5,0.15,4,4.10701
18,22,35,11,10,6,8503.31,4908.83,0.15,4,14.1037
18,22,36,11,12,3,18092.5,25900.2,0.15,4,3.10715
18,22,37,12,11,3,18236.5,25900.2,0.15,4,3.1106
18,22,38,12,23,4,12764.2,5091.26,0.15,4,27.7046
18,22,39,13,10,4,7801.52,4876.51,0.15,4,7.93035
18,22,40,13,14,5,10055.8,5127.53,0.15,4,16.0942
18,22,41,13,22,4,7163.58,4924.79,0.15,4,6.68609
18,22,42,14,9,6,22094.2,13512,0.15,4,12.4339
18,22,43,14,13,5,11658.6,5127.53,0.15,4,25.0452
18,22,44,14,18,3,3.84808e-10,1e-10,0.15,4,101.671
18,22,45,14,21,3,18147.6,9599.18,0.15,4,8.74843
18,22,46,15,7,5,9062.55,5045.82,0.15,4,12.8043
18,22,47,15,9,4,12927,4854.92,0.15,4,34.159
18,22,48,15,16,2,14660.5,5229.91,0.15,4,20.5241
18,22,49,15,17,3,18495,19679.9,0.15,4,3.35103
18,22,50,16,9,8,8285.2,4993.51,0.15,4,17.0943
18,22,51,16,15,2,11096.6,5229.91,0.15,4,8.08007
18,22,52,16,18,2,11607.5,4823.95,0.15,4,12.0569
18,22,53,17,6,2,15543.7,23403.5,0.15,4,2.05837
18,22,54,17,15,3,21142.9,19679.9,0.15,4,3.59948
18,22,55,17,19,4,21983.7,23403.5,0.15,4,4.46712
18,22,56,18,14,3,16960.1,14564.8,0.15,4,3.82739
18,22,57,18,16,2,3588.94,4823.95,0.15,4,2.09191
18,22,58,18,19,4,3466.96,5002.61,0.15,4,4.13841
18,22,59,19,17,4,24946.9,23403.5,0.15,4,4.77463
18,22,60,19,18,4,12408.5,5002.61,0.15,4,26.7113
18,22,61,19,20,6,6622.56,5059.91,0.15,4,8.64104
18,22,62,19,21,5,7582.5,5075.7,0.15,4,8.73533
18,22,63,20,19,6,12259.4,5059.91,0.15,4,37.0137
18,22,64,20,21,2,3982.87,5229.91,0.15,4,2.10091
18,22,65,20,23,3,11702.2,4885.36,0.15,4,17.8151
18,22,66,21,14,3,3.59911e-10,1e-10,0.15,4,78.508
18,22,67,21,19,5,13750.4,5075.7,0.15,4,45.3962
18,22,68,21,20,2,11384.6,5229.91,0.15,4,8.73622
18,22,69,21,22,4,11884.3,5000,0.15,4,23.1497
18,22,70,22,13,4,13362.3,4924.79,0.15,4,36.5184
18,22,71,22,21,4,7306.35,5000,0.15,4,6.73573
18,22,72,22,23,2,8148.02,5078.51,0.15,4,3.98786
18,22,73,23,12,4,12808.3,5091.26,0.15,4,28.0333
18,22,74,23,20,3,9937.39,4885.36,0.15,4,10.704
18,22,75,23,22,2,9768.84,5078.51,0.15,4,6.10723
18,11,0,0,1,6,7868.12,25900.2,0.15,4,6.00767
18,11,1,0,2,4,10050.9,23403.5,0.15,4,4.02041
18,11,2,1,0,6,7141.22,25900.2,0.15,4,6.0052
18,11,3,1,5,5,7223.95,4958.18,0.15,4,8.37963
18,11,4,2,0,4,10777.8,23403.5,0.15,4,4.02699
18,11,5,2,3,4,18114.4,17110.5,0.15,4,4.75369
18,11,6,2,11,4,14597.6,23403.5,0.15,4,4.09081
18,11,7,3,2,4,17887.4,17110.5,0.15,4,4.71661
18,11,8,3,4,2,22681.8,17782.8,0.15,4,2.79402
18,11,9,3,10,6,3468.12,4908.83,0.15,4,6.22424
18,11,10,4,3,2,19768.5,17782.8,0.15,4,2.45816
18,11,11,4,5,4,9077.67,4948,0.15,4,10.7972
18,11,12,4,8,5,18485,10000,0.15,4,13.7568
18,11,13,5,1,5,6497.04,4958.18,0.15,4,7.21123
18,11,14,5,4,4,8800.37,4948,0.15,4,10.004
18,11,15,5,7,2,15304.9,4898.59,0.15,4,30.5863
18,11,16,6,7,3,14176.1,7841.81,0.15,4,7.80585
18,11,17,6,17,2,15583.8,23403.5,0.15,4,2.05898
18,11,18,7,5,2,14300.7,4898.59,0.15,4,23.7904
18,11,19,7,6,3,15090.5,7841.81,0.15,4,9.17114
18,11,20,7,8,10,9013.95,5050.19,0.15,4,25.2237
18,11,21,7,15,5,9580.3,5045.82,0.15,4,14.7465
18,11,22,8,4,5,15849.1,10000,0.15,4,9.73237
18,11,23,8,7,10,9356.82,5050.19,0.15,4,27.6755
18,11,24,8,9,3,24240.4,13915.8,0.15,4,7.14326
18,11,25,9,8,3,22047.3,13915.8,0.15,4,5.83534
18,11,26,9,10,5,16000.7,10000,0.15,4,9.91603
18,11,27,9,14,6,24878.3,13512,0.15,4,16.343
18,11,28,9,15,4,13273.3,4854.92,0.15,4,37.5224
18,11,29,9,16,8,12346.7,4993.51,0.15,4,52.8502
18,11,30,10,3,6,6254.35,4908.83,0.15,4,8.3717
18,11,31,10,9,5,20636.7,10000,0.15,4,18.6027
18,11,32,10,11,6,9105.61,4908.83,0.15,4,16.6554
18,11,33,10,13,4,3.2416e-10,1e-10,0.15,4,70.2505
18,11,34,11,2,4,15551.5,23403.5,0.15,4,4.11698
18,11,35,11,10,6,8388.31,4908.83,0.15,4,13.6741
18,11,36,11,12,3,17881.2,25900.2,0.15,4,3.10223
18,11,37,12,11,3,18217.8,25900.2,0.15,4,3.11015
18,11,38,12,23,4,12495.1,5091.26,0.15,4,25.7677
18,11,39,13,10,4,8239.59,4876.51,0.15,4,8.89032
18,11,40,13,14,5,9671.19,5127.53,0.15,4,14.4918
18,11,41,13,22,4,6807.65,4924.79,0.15,4,6.19073
18,11,42,14,9,6,22136.5,13512,0.15,4,12.4834
18,11,43,14,13,5,11590.4,5127.53,0.15,4,24.5802
18,11,44,14,18,3,3.73883e-10,1e-10,0.15,4,90.9335
18,11,45,14,21,3,17903.1,9599.18,0.15,4,8.44485
18,11,46,15,7,5,9147.71,5045.82,0.15,4,13.1018
18,11,47,15,9,4,12991.9,4854.92,0.15,4,34.7693
18,11,48,15,16,2,14686.2,5229.91,0.15,4,20.6543
18,11,49,15,17,3,18020.7,19679.9,0.15,4,3.31638
18,11,50,16,9,8,8440.71,4993.51,0.15,4,17.7966
18,11,51,16,15,2,10685.2,5229.91,0.15,4,7.22733
18,11,52,16,18,2,11339.7,4823.95,0.15,4,11.1603
18,11,53,17,6,2,14669.3,23403.5,0.15,4,2.04631
18,11,54,17,15,3,21307.7,19679.9,0.15,4,3.61839
18,11,55,17,19,4,22450,23403.5,0.15,4,4.50804
18,11,56,18,14,3,16980.5,14564.8,0.15,4,3.83138
18,11,57,18,16,2,3432.72,4823.95,0.15,4,2.07692
18,11,58,18,19,4,3409.42,5002.61,0.15,4,4.12945
18,11,59,19,17,4,24722.5,23403.5,0.15,4,4.74714
18,11,60,19,18,4,12482.9,5002.61,0.15,4,27.2612
18,11,61,19,20,6,6473.29,5059.91,0.15,4,8.41086
18,11,62,19,21,5,7386.03,5075.7,0.15,4,8.36297
18,11,63,20,19,6,11790.9,5059.91,0.15,4,32.5374
18,11,64,20,21,2,3940.75,5229.91,0.15,4,2.09671
18,11,65,20,23,3,11617.2,4885.36,0.15,4,17.3889
18,11,66,21,14,3,3.53916e-10,1e-10,0.15,4,73.6012
18,11,67,21,19,5,13314.5,5075.7,0.15,4,40.5119
18,11,68,21,20,2,11162.5,5229.91,0.15,4,8.22573
18,11,69,21,22,4,11744.6,5000,0.15,4,22.2654
18,11,70,22,13,4,13128.1,4924.79,0.15,4,34.2972
18,11,71,22,21,4,6991.74,5000,0.15,4,6.2941
18,11,72,22,23,2,8078.62,5078.51,0.15,4,3.92099
18,11,73,23,12,4,12731.7,5091.26,0.15,4,27.464
18,11,74,23,20,3,9713.03,4885.36,0.15,4,10.0315
18,11,75,23,22,2,9646.14,5078.51,0.15,4,5.90473
18,44,0,0,1,6,7300.62,25900.2,0.15,4,6.00568
18,44,1,0,2,4,10788.5,23403.5,0.15,4,4.02709
18,44,2,1,0,6,7188.72,25900.2,0.15,4,6.00534
18,44,3,1,5,5,6680.62,4958.18,0.15,4,7.47195
18,44,4,2,0,4,10900.4,23403.5,0.15,4,4.02824
18,44,5,2,3,4,18052,17110.5,0.15,4,4.74336
18,44,6,2,11,4,14849.5,23403.5,0.15,4,4.09725
18,44,7,3,2,4,17700.5,17110.5,0.15,4,4.68713
18,44,8,3,4,2,21712,17782.8,0.15,4,2.66669
18,44,9,3,10,6,3687.74,4908.83,0.15,4,6.28666
18,44,10,4,3,2,19144.7,17782.8,0.15,4,2.40301
18,44,11,4,5,4,8858.36,4948,0.15,4,10.1638
18,44,12,4,8,5,18610.1,10000,0.15,4,13.9961
18,44,13,5,1,5,6568.72,4958.18,0.15,4,7.31044
18,44,14,5,4,4,8874.66,4948,0.15,4,10.2093
18,44,15,5,7,2,13880.8,4898.59,0.15,4,21.3415
18,44,16,6,7,3,14270.3,7841.81,0.15,4,7.93491
18,44,17,6,17,2,15184.3,23403.5,0.15,4,2.05316
18,44,18,7,5,2,13785.2,4898.59,0.15,4,20.8141
18,44,19,7,6,3,13699.3,7841.81,0.15,4,7.19127
18,44,20,7,8,10,8512.42,5050.19,0.15,4,22.108
18,44,21,7,15,5,8885.71,5045.82,0.15,4,12.2128
18,44,22,8,4,5,16026.5,10000,0.15,4,9.94779
18,44,23,8,7,10,7604.62,5050.19,0.15,4,17.712
18,44,24,8,9,3,24466.3,13915.8,0.15,4,7.29989
18,44,25,9,8,3,21074.9,13915.8,0.15,4,5.36726
18,44,26,9,10,5,15970.4,10000,0.15,4,9.87897
18,44,27,9,14,6,27775.7,13512,0.15,4,22.0704
18,44,28,9,15,4,11745.1,4854.92,0.15,4,24.5516
18,44,29,9,16,8,8716.54,4993.51,0.15,4,19.1413
18,44,30,10,3,6,6003.54,4908.83,0.15,4,8.01355
18,44,31,10,9,5,20766.3,10000,0.15,4,18.9476
18,44,32,10,11,6,9118.13,4908.83,0.15,4,16.7141
18,44,33,10,13,4,3.16308e-10,1e-10,0.15,4,64.0608
18,44,34,11,2,4,15312.9,23403.5,0.15,4,4.10997
18,44,35,11,10,6,8290.34,4908.83,0.15,4,13.3219
18,44,36,11,12,3,18157.7,25900.2,0.15,4,3.1087
18,44,37,12,11,3,17893.3,25900.2,0.15,4,3.10251
18,44,38,12,23,4,12777.6,5091.26,0.15,4,27.804
18,44,39,13,10,4,8039.47,4876.51,0.15,4,8.43227
18,44,40,13,14,5,10391.3,5127.53,0.15,4,17.6506
18,44,41,13,22,4,4561.1,4924.79,0.15,4,4.44145
18,44,42,14,9,6,18954.4,13512,0.15,4,9.48503
18,44,43,14,13,5,10651.8,5127.53,0.15,4,18.9676
18,44,44,14,18,3,14045.1,14564.8,0.15,4,3.38914
18,44,45,14,21,3,16340.5,9599.18,0.15,4,6.77867
18,44,46,15,7,5,9126.95,5045.82,0.15,4,13.0285
18,44,47,15,9,4,12683.3,4854.92,0.15,4,31.9478
18,44,48,15,16,2,14015.2,5229.91,0.15,4,17.4719
18,44,49,15,17,3,16448.7,19679.9,0.15,4,3.21961
18,44,50,16,9,8,8312.36,4993.51,0.15,4,17.2142
18,44,51,16,15,2,11404.3,5229.91,0.15,4,8.78286
18,44,52,16,18,2,10731.4,4823.95,0.15,4,9.34756
18,44,53,17,6,2,15755.3,23403.5,0.15,4,2.06162
18,44,54,17,15,3,20239.1,19679.9,0.15,4,3.50337
18,44,55,17,19,4,20336.9,23403.5,0.15,4,4.34211
18,44,56,18,14,3,21724.8,14564.8,0.15,4,5.22754
18,44,57,18,16,2,7716.3,4823.95,0.15,4,3.96402
18,44,58,18,19,4,7582.5,5002.61,0.15,4,7.16676
18,44,59,19,17,4,24598.3,23403.5,0.15,4,4.73223
18,44,60,19,18,4,12247,5002.61,0.15,4,25.5522
18,44,61,19,20,6,7119.54,5059.91,0.15,4,9.5276
18,44,62,19,21,5,7030.45,5075.7,0.15,4,7.76065
18,44,63,20,19,6,10701.6,5059.91,0.15,4,24.008
18,44,64,20,21,2,5359.2,5229.91,0.15,4,2.33078
18,44,65,20,23,3,10566.3,4885.36,0.15,4,12.8474
18,44,66,21,14,3,3.37864e-10,1e-10,0.15,4,61.638
18,44,67,21,19,5,12274.3,5075.7,0.15,4,30.6487
18,44,68,21,20,2,10660.6,5229.91,0.15,4,7.17927
18,44,69,21,22,4,10671.2,5000,0.15,4,16.4487
18,44,70,22,13,4,12340.1,4924.79,0.15,4,27.6523
18,44,71,22,21,4,4875.91,5000,0.15,4,4.54262
18,44,72,22,23,2,7486.47,5078.51,0.15,4,3.41672
18,44,73,23,12,4,12413.2,5091.26,0.15,4,25.2026
18,44,74,23,20,3,8847,4885.36,0.15,4,7.83962
18,44,75,23,22,2,9470.18,5078.51,0.15,4,5.62752
18,66,0,0,1,6,4841.64,25900.2,0.15,4,6.0011
18,66,1,0,2,4,7631.47,23403.5,0.15,4,4.00678
18,66,2,1,0,6,4401.78,25900.2,0.15,4,6.00075
18,66,3,1,5,5,6440.56,4958.18,0.15,4,7.13534
18,66,4,2,0,4,8071.34,23403.5,0.15,4,4.00849
18,66,5,2,3,4,14883.3,17110.5,0.15,4,4.34348
18,66,6,2,11,4,12396.2,23403.5,0.15,4,4.04723
18,66,7,3,2,4,16265.8,17110.5,0.15,4,4.49001
18,66,8,3,4,2,19883.6,17782.8,0.15,4,2.46892
18,66,9,3,10,6,3300,4908.83,0.15,4,6.18382
18,66,10,4,3,2,18410.5,17782.8,0.15,4,2.34466
18,66,11,4,5,4,8898.47,4948,0.15,4,10.2762
18,66,12,4,8,5,17168.3,10000,0.15,4,11.5158
18,66,13,5,1,5,6000.69,4958.18,0.15,4,6.60908
18,66,14,5,4,4,8577.36,4948,0.15,4,9.41812
18,66,15,5,7,2,13660.5,4898.59,0.15,4,20.1429
18,66,16,6,7,3,12551.3,7841.81,0.15,4,5.95327
18,66,17,6,17,2,17014.6,23403.5,0.15,4,2.08381
18,66,18,7,5,2,12899.6,4898.59,0.15,4,16.4257
18,66,19,7,6,3,13804,7841.81,0.15,4,7.32076
18,66,20,7,8,10,7138.79,5050.19,0.15,4,15.989
18,66,21,7,15,5,8841.42,5045.82,0.15,4,12.07
18,66,22,8,4,5,16016.3,10000,0.15,4,9.93527
18,66,23,8,7,10,7884.85,5050.19,0.15,4,18.9132
18,66,24,8,9,3,21939.1,13915.8,0.15,4,5.78007
18,66,25,9,8,3,21633.2,13915.8,0.15,4,5.62821
18,66,26,9,10,5,16382.2,10000,0.15,4,10.4019
18,66,27,9,14,6,27486.8,13512,0.15,4,21.412
18,66,28,9,15,4,11911,4854.92,0.15,4,25.7382
18,66,29,9,16,8,8386.82,4993.51,0.15,4,17.5488
18,66,30,10,3,6,6255.62,4908.83,0.15,4,8.37362
18,66,31,10,9,5,19708.1,10000,0.15,4,16.3147
18,66,32,10,11,6,9001.44,4908.83,0.15,4,16.176
18,66,33,10,13,4,3.11477e-10,1e-10,0.15,4,60.4747
18,66,34,11,2,4,11453.5,23403.5,0.15,4,4.03442
18,66,35,11,10,6,7879.9,4908.83,0.15,4,11.9761
18,66,36,11,12,3,16000.1,25900.2,0.15,4,3.06554
18,66,37,12,11,3,14035.9,25900.2,0.15,4,3.03881
18,66,38,12,23,4,13170,5091.26,0.15,4,30.8655
18,66,39,13,10,4,7503.13,4876.51,0.15,4,7.36267
18,66,40,13,14,5,7066.44,5127.53,0.15,4,7.7054
18,66,41,13,22,4,5437.43,4924.79,0.15,4,4.89161
18,66,42,14,9,6,24561.8,13512,0.15,4,15.8266
18,66,43,14,13,5,10712.6,5127.53,0.15,4,19.2893
18,66,44,14,18,3,17194.4,14564.8,0.15,4,3.87408
18,66,45,14,21,3,18310.6,9599.18,0.15,4,8.95774
18,66,46,15,7,5,8587.03,5045.82,0.15,4,11.2908
18,66,47,15,9,4,11390.9,4854.92,0.15,4,22.1828
