RecoverCase,VulLink,Origin,Dest,ODIndex,Demand,UECost
-1,34,5,2,124,300,16.2584
-1,34,5,1,125,400,6.61043
-1,34,5,0,126,300,12.6112
-1,34,6,23,127,100,27.7891
-1,34,6,22,128,200,27.1702
-1,34,6,21,129,500,14.8557
-1,34,6,20,130,200,16.5541
-1,34,6,19,131,500,6.44767
-1,34,6,18,132,400,15.2496
-1,34,6,17,133,200,2.06836
-1,34,6,16,134,1000,14.0094
-1,34,6,15,135,1400,5.26476
-1,34,6,14,136,500,19.527
-1,34,6,13,137,200,32.7339
-1,34,6,12,138,400,41.5082
-1,34,6,11,139,700,41.6866
-1,34,6,10,140,500,38.2084
-1,34,6,9,141,1900,25.2616
-1,34,6,8,142,600,21.5888
-1,34,6,7,143,1000,6.36726
-1,34,6,5,144,400,21.4225
-1,34,6,4,145,200,31.0445
-1,34,6,3,146,400,33.3375
-1,34,6,2,147,100,37.6809
-1,34,6,1,148,200,28.033
-1,34,6,0,149,500,34.0337
-1,34,7,23,150,200,33.0186
-1,34,7,22,151,300,32.3997
-1,34,7,21,152,500,20.0852
-1,34,7,20,153,400,21.7836
-1,34,7,19,154,900,11.6772
-1,34,7,18,155,700,20.4792
-1,34,7,17,156,300,7.2979
-1,34,7,16,157,1400,19.1953
-1,34,7,15,158,2200,10.4507
-1,34,7,14,159,600,24.7566
-1,34,7,13,160,400,37.9634
-1,34,7,12,161,600,38.3561
-1,34,7,11,162,600,35.3193
-1,34,7,10,163,800,33.4803
-1,34,7,9,164,1600,20.5335
-1,34,7,8,165,800,15.2215
-1,34,7,6,166,1000,5.22954
-1,34,7,5,167,800,15.0553
-1,34,7,4,168,500,24.6772
-1,34,7,3,169,700,26.9703
-1,34,7,2,170,200,31.3137
-1,34,7,1,171,400,21.6657
-1,34,7,0,172,800,27.6665
-1,34,8,23,173,200,44.224
-1,34,8,22,174,500,40.9335
-1,34,8,21,175,700,28.6191
-1,34,8,20,176,300,32.989
-1,34,8,19,177,600,25.3353
-1,34,8,18,178,400,22.5286
-1,34,8,17,179,200,20.956
-1,34,8,16,180,900,21.4314
-1,34,8,15,181,1400,24.1087
-1,34,8,14,182,900,18.1805
-1,34,8,13,183,600,31.2989
-1,34,8,12,184,600,23.2364
-1,34,8,11,185,600,20.1996
-1,34,8,10,186,1400,18.2588
-1,34,8,9,187,2800,5.31201
-1,34,8,7,188,800,13.6581
-1,34,8,6,189,600,18.8876
-1,34,8,5,190,400,17.856
-1,34,8,4,191,800,9.5575
-1,34,8,3,192,700,11.8506
-1,34,8,2,193,100,16.194
-1,34,8,1,194,200,24.4664
-1,34,8,0,195,500,20.198
-1,34,9,23,196,800,38.912
-1,34,9,22,197,1800,35.6215
-1,34,9,21,198,2600,23.3071
-1,34,9,20,199,1200,27.677
-1,34,9,19,200,2500,26.3515
-1,34,9,18,201,1800,17.2166
-1,34,9,17,202,700,22.3029
-1,34,9,16,203,3900,16.1194
-1,34,9,15,204,4400,19.1204
-1,34,9,14,205,4000,12.8685
-1,34,9,13,206,2100,25.9869
-1,34,9,12,207,1900,29.7063
-1,34,9,11,208,2000,26.6695
-1,34,9,10,209,4000,12.9468
-1,34,9,8,210,2800,6.74703
-1,34,9,7,211,1600,20.4051
-1,34,9,6,212,1900,24.3954
-1,34,9,5,213,800,24.6031
-1,34,9,4,214,1000,16.3045
-1,34,9,3,215,1200,18.5976
-1,34,9,2,216,300,22.941
-1,34,9,1,217,600,31.2135
-1,34,9,0,218,1300,26.945
-1,34,10,23,219,600,26.2158
-1,34,10,22,220,1300,22.7515
-1,34,10,21,221,1100,38.3293
-1,34,10,20,222,400,42.6365
-1,34,10,19,223,600,41.3737
-1,34,10,18,224,400,32.2388
-1,34,10,17,225,100,37.3251
-1,34,10,16,226,1000,31.1416
-1,34,10,15,227,1400,34.1426
-1,34,10,14,228,1400,27.8907
-1,34,10,13,229,1600,13.0401
-1,34,10,12,230,1000,16.7595
-1,34,10,11,231,1400,13.7227
-1,34,10,9,232,3900,15.0222
-1,34,10,8,233,1400,21.7692
-1,34,10,7,234,800,35.4273
-1,34,10,6,235,500,39.4176
-1,34,10,5,236,400,28.0992
-1,34,10,4,237,500,19.8006
-1,34,10,3,238,1500,17.6873
-1,34,10,2,239,300,22.0307
-1,34,10,1,240,200,32.0353
-1,34,10,0,241,500,26.0347
-1,34,11,23,242,500,36.6768
-1,34,11,22,243,700,42.228
-1,34,11,21,244,700,57.8332
-1,34,11,20,245,300,53.0975
-1,34,11,19,246,400,65.8913
-1,34,11,18,247,300,74.2338
-1,34,11,17,248,200,70.3885
-1,34,11,16,249,600,73.8425
-1,34,11,15,250,700,73.5849
-1,34,11,14,251,700,69.8857
-1,34,11,13,252,700,55.0412
-1,34,11,12,253,1300,3.03682
-1,34,11,10,254,1400,42.7009
-1,34,11,9,255,2000,57.7231
-1,34,11,8,256,600,64.4702
-1,34,11,7,257,600,78.1282
-1,34,11,6,258,700,72.481
-1,34,11,5,259,200,70.8001
-1,34,11,4,260,200,62.5016
-1,34,11,3,261,600,60.3882
-1,34,11,2,262,200,64.7316
-1,34,11,1,263,100,74.7362
-1,34,11,0,264,200,68.7357
-1,34,12,23,265,800,33.64
-1,34,12,22,266,800,39.1912
-1,34,12,21,267,1300,54.7964
-1,34,12,20,268,600,50.0607
-1,34,12,19,269,600,62.8545
-1,34,12,18,270,300,71.197
-1,34,12,17,271,100,67.3517
-1,34,12,16,272,500,76.8555
-1,34,12,15,273,600,70.5481
-1,34,12,14,274,700,66.8489
-1,34,12,13,275,600,52.0044
-1,34,12,11,276,1300,3.01295
-1,34,12,10,277,1000,45.7139
-1,34,12,9,278,1900,60.7361
-1,34,12,8,279,600,67.4831
-1,34,12,7,280,600,75.8115
-1,34,12,6,281,400,69.4442
-1,34,12,5,282,200,73.813
-1,34,12,4,283,200,65.5145
-1,34,12,3,284,600,63.4012
-1,34,12,2,285,100,67.7446
-1,34,12,1,286,300,77.7492
-1,34,12,0,287,500,71.7486
-1,34,13,23,288,400,13.1757
-1,34,13,22,289,1100,9.71135
-1,34,13,21,290,1200,25.503
-1,34,13,20,291,400,29.5964
-1,34,13,19,292,500,28.5642
-1,34,13,18,293,300,19.4292
-1,34,13,17,294,100,33.0614
-1,34,13,16,295,700,27.1033
-1,34,13,15,296,700,36.0096
-1,34,13,14,297,1300,15.0811
-1,34,13,12,298,600,26.8947
-1,34,13,11,299,700,28.7913
-1,34,13,10,300,1600,15.0686
-1,34,13,9,301,2100,29.6976
-1,34,13,8,302,600,36.4446
-1,34,13,7,303,400,41.5212
-1,34,13,6,304,200,35.1539
-1,34,13,5,305,100,43.1678
-1,34,13,4,306,100,34.8692
-1,34,13,3,307,500,32.7559
-1,34,13,2,308,100,37.0993
-1,34,13,1,309,100,47.1039
-1,34,13,0,310,300,41.1034
-1,34,14,23,311,400,26.0435
-1,34,14,22,312,1000,22.7531
-1,34,14,21,313,2600,10.4386
-1,34,14,20,314,800,14.8085
-1,34,14,19,315,1100,13.483
-1,34,14,18,316,800,4.34809
-1,34,14,17,317,200,17.9803
-1,34,14,16,318,1500,12.0222
-1,34,14,15,319,1200,20.9285
-1,34,14,13,320,1300,13.2068
-1,34,14,12,321,700,39.7626
-1,34,14,11,322,700,41.286
-1,34,14,10,323,1400,27.5632
-1,34,14,9,324,4000,14.6165
-1,34,14,8,325,1000,21.3635
-1,34,14,7,326,600,26.44
-1,34,14,6,327,500,20.0728
-1,34,14,5,328,200,39.2195
-1,34,14,4,329,200,30.921
-1,34,14,3,330,500,33.2141
-1,34,14,2,331,100,37.5575
-1,34,14,1,332,100,45.8299
-1,34,14,0,333,500,41.5615
-1,34,15,23,334,300,28.9032
-1,34,15,22,335,500,28.2843
-1,34,15,21,336,1200,15.9698
-1,34,15,20,337,600,17.6682
-1,34,15,19,338,1600,7.56181
-1,34,15,18,339,1300,16.1659
-1,34,15,17,340,500,3.18249
-1,34,15,16,341,2800,8.74469
-1,34,15,14,342,1200,20.4434
-1,34,15,13,343,700,33.6502
-1,34,15,12,344,600,42.6223
-1,34,15,11,345,700,45.6353
-1,34,15,10,346,1400,32.9436
-1,34,15,9,347,4400,19.9968
-1,34,15,8,348,1400,26.2297
-1,34,15,7,349,2200,11.0081
-1,34,15,6,350,1400,5.275
-1,34,15,5,351,900,26.0634
-1,34,15,4,352,500,35.6854
-1,34,15,3,353,800,37.9784
-1,34,15,2,354,200,42.3218
-1,34,15,1,355,400,32.6738
-1,34,15,0,356,500,38.6746
-1,34,16,23,357,300,37.7422
-1,34,16,22,358,600,34.4517
-1,34,16,21,359,1700,22.1373
-1,34,16,20,360,600,26.5072
-1,34,16,19,361,1700,16.4681
-1,34,16,18,362,1700,7.42125
-1,34,16,17,363,600,12.0888
-1,34,16,15,364,2800,8.90632
-1,34,16,14,365,1500,11.6987
-1,34,16,13,366,700,24.9055
-1,34,16,12,367,500,46.0143
-1,34,16,11,368,600,42.9775
-1,34,16,10,369,1000,29.2548
-1,34,16,9,370,3900,16.308
-1,34,16,8,371,900,23.0551
-1,34,16,7,372,1400,19.9145
-1,34,16,6,373,1000,14.1813
-1,34,16,5,374,500,34.9697
-1,34,16,4,375,200,32.6126
-1,34,16,3,376,500,34.9056
-1,34,16,2,377,100,39.249
-1,34,16,1,378,200,41.5801
-1,34,16,0,379,400,43.2531
-1,34,17,22,380,100,25.1018
-1,34,17,21,381,300,12.7873
-1,34,17,20,382,100,14.4857
-1,34,17,19,383,400,4.37931
-1,34,17,18,384,300,13.1813
-1,34,17,16,385,600,11.9411
-1,34,17,15,386,500,3.19639
-1,34,17,14,387,200,17.4587
-1,34,17,13,388,100,30.6655
-1,34,17,12,389,100,39.4398
-1,34,17,11,390,200,42.4528
-1,34,17,10,391,200,36.14
-1,34,17,9,392,700,23.1932
-1,34,17,8,393,200,23.6813
-1,34,17,7,394,300,8.45977
-1,34,17,6,395,200,2.09251
-1,34,17,5,396,100,23.515
-1,34,17,3,397,100,35.43
-1,34,17,0,398,100,36.1262
-1,34,18,23,399,100,30.321
-1,34,18,22,400,300,27.0305
-1,34,18,21,401,1200,14.716
-1,34,18,20,402,400,19.0859
-1,34,18,19,403,1200,9.13495
-1,34,18,17,404,300,13.6322
-1,34,18,16,405,1700,7.67408
-1,34,18,15,406,1300,16.5804
-1,34,18,14,407,800,4.27742
-1,34,18,13,408,300,17.4842
-1,34,18,12,409,300,44.04
-1,34,18,11,410,300,45.5634
-1,34,18,10,411,400,31.8407
-1,34,18,9,412,1800,18.8939
-1,34,18,8,413,400,25.6409
-1,34,18,7,414,700,22.0919
-1,34,18,6,415,400,15.7247
-1,34,18,5,416,200,37.1472
-1,34,18,4,417,100,35.1984
-1,34,18,3,418,200,37.4915
-1,34,18,1,419,100,43.7576
-1,34,18,0,420,300,45.8389
-1,34,19,23,421,400,21.3414
-1,34,19,22,422,700,20.7225
-1,34,19,21,423,2400,8.40801
-1,34,19,20,424,1200,10.1064
-1,34,19,18,425,1200,8.80195
-1,34,19,17,426,400,4.49723
-1,34,19,16,427,1700,16.4383
-1,34,19,15,428,1600,7.69362
-1,34,19,14,429,1100,13.0794
-1,34,19,13,430,500,26.2862
-1,34,19,12,431,600,35.0605
-1,34,19,11,432,500,38.0735
-1,34,19,10,433,600,40.6372
-1,34,19,9,434,2500,27.6905
-1,34,19,8,435,600,28.1785
-1,34,19,7,436,900,12.957
-1,34,19,6,437,500,6.58974
-1,34,19,5,438,300,28.0123
-1,34,19,4,439,100,37.6342
-1,34,19,3,440,300,39.9273
-1,34,19,1,441,100,34.6227
-1,34,19,0,442,300,40.6235
-1,34,20,23,443,500,11.235
-1,34,20,22,444,700,16.7863
-1,34,20,21,445,1800,4.73566
-1,34,20,19,446,1200,12.7938
-1,34,20,18,447,400,21.1363
-1,34,20,17,448,100,17.291
-1,34,20,16,449,600,28.8103
-1,34,20,15,450,600,20.4874
-1,34,20,14,451,800,16.7882
-1,34,20,13,452,400,29.5995
-1,34,20,12,453,600,24.9541
-1,34,20,11,454,300,27.9671
-1,34,20,10,455,400,44.3514
-1,34,20,9,456,1200,31.4046
-1,34,20,8,457,300,38.1517
-1,34,20,7,458,400,25.7508
-1,34,20,6,459,200,19.3835
-1,34,20,5,460,100,40.8061
-1,34,20,4,461,100,47.7092
-1,34,20,3,462,200,50.0022
-1,34,20,0,463,100,53.4172
-1,34,21,23,464,1100,15.6049
-1,34,21,22,465,2100,12.3145
-1,34,21,20,466,1800,4.36991
-1,34,21,19,467,2400,8.84516
-1,34,21,18,468,1200,16.4006
-1,34,21,17,469,300,13.3424
-1,34,21,16,470,1700,24.0747
-1,34,21,15,471,1200,16.5388
-1,34,21,14,472,2600,12.0525
-1,34,21,13,473,1200,25.1277
-1,34,21,12,474,1300,29.324
-1,34,21,11,475,700,32.337
-1,34,21,10,476,1100,39.6158
-1,34,21,9,477,2600,26.669
-1,34,21,8,478,700,33.416
-1,34,21,7,479,500,21.8022
-1,34,21,6,480,500,15.4349
-1,34,21,5,481,200,36.8574
-1,34,21,4,482,200,42.9735
-1,34,21,3,483,400,45.2666
-1,34,21,2,484,100,49.61
-1,34,21,1,485,100,43.4678
-1,34,21,0,486,400,49.4686
-1,34,22,23,487,700,3.46431
-1,34,22,21,488,2100,15.7917
-1,34,22,20,489,700,19.885
-1,34,22,19,490,700,24.6368
-1,34,22,18,491,300,32.1923
-1,34,22,17,492,100,29.134
-1,34,22,16,493,600,39.8663
-1,34,22,15,494,500,32.3304
-1,34,22,14,495,1000,27.8442
-1,34,22,13,496,1100,12.8132
-1,34,22,12,497,800,17.1834
-1,34,22,11,498,700,20.1963
-1,34,22,10,499,1300,27.8818
-1,34,22,9,500,1800,42.4606
-1,34,22,8,501,500,49.2077
-1,34,22,7,502,300,37.5938
-1,34,22,6,503,200,31.2266
-1,34,22,5,504,100,52.6491
-1,34,22,4,505,100,47.6824
-1,34,22,3,506,500,45.5691
-1,34,22,2,507,100,49.9125
-1,34,22,0,508,300,53.9166
-1,34,23,22,509,700,5.55123
-1,34,23,21,510,1100,21.1564
-1,34,23,20,511,500,16.4207
-1,34,23,19,512,400,29.2145
-1,34,23,18,513,100,37.557
-1,34,23,16,514,300,45.231
-1,34,23,15,515,300,36.9081
-1,34,23,14,516,400,33.2089
-1,34,23,13,517,400,18.3644
-1,34,23,12,518,700,13.7191
-1,34,23,11,519,500,16.732
-1,34,23,10,520,600,33.433
-1,34,23,9,521,800,47.8253
-1,34,23,8,522,200,54.5724
-1,34,23,7,523,200,42.1715
-1,34,23,6,524,100,35.8042
-1,34,23,5,525,100,57.2268
-1,34,23,3,526,200,51.1203
-1,34,23,0,527,100,59.4678
-1,70,0,23,0,100,25.7487
-1,70,0,22,1,300,28.0951
-1,70,0,21,2,400,43.565
-1,70,0,20,3,100,39.4648
-1,70,0,19,4,300,40.7848
-1,70,0,18,5,300,45.8634
-1,70,0,17,6,100,36.5231
-1,70,0,16,7,400,44.7501
-1,70,0,15,8,500,39.4116
-1,70,0,14,9,500,41.8652
-1,70,0,13,10,300,32.9755
-1,70,0,12,11,500,11.1078
-1,70,0,11,12,200,8.0574
-1,70,0,10,13,500,16.3448
-1,70,0,9,14,1300,28.4513
-1,70,0,8,15,500,22.1902
-1,70,0,7,16,800,28.7094
-1,70,0,6,17,500,34.46
-1,70,0,5,18,300,12.9507
-1,70,0,4,19,200,11.0411
-1,70,0,3,20,500,8.62716
-1,70,0,2,21,100,4.01068
-1,70,0,1,22,100,6.00114
-1,70,1,21,23,100,42.4968
-1,70,1,19,24,100,34.7837
-1,70,1,18,25,100,45.5713
-1,70,1,16,26,200,43.5057
-1,70,1,15,27,400,33.4105
-1,70,1,14,28,100,47.7929
-1,70,1,13,29,100,38.9767
-1,70,1,12,30,300,17.109
-1,70,1,11,31,100,14.0586
-1,70,1,10,32,200,22.346
-1,70,1,9,33,600,34.379
-1,70,1,8,34,200,28.1179
-1,70,1,7,35,400,22.7082
-1,70,1,6,36,200,28.4589
-1,70,1,5,37,400,6.94954
-1,70,1,4,38,100,16.9688
-1,70,1,3,39,200,14.6284
-1,70,1,2,40,100,10.0119
-1,70,1,0,41,100,6.0012
-1,70,2,22,42,100,24.0845
-1,70,2,21,43,100,39.5543
-1,70,2,16,44,100,40.7394
-1,70,2,15,45,200,43.1308
-1,70,2,14,46,100,37.8546
-1,70,2,13,47,100,28.9648
-1,70,2,12,48,100,7.09714
-1,70,2,11,49,200,4.04672
-1,70,2,10,50,300,12.3341
-1,70,2,9,51,300,24.4406
-1,70,2,8,52,100,18.1795
-1,70,2,7,53,200,32.4285
-1,70,2,6,54,100,38.1792
-1,70,2,5,55,300,16.6698
-1,70,2,4,56,100,7.03045
-1,70,2,3,57,200,4.61648
-1,70,2,1,58,100,10.0115
-1,70,2,0,59,100,4.01034
-1,70,3,23,60,200,26.1966
-1,70,3,22,61,500,28.543
-1,70,3,21,62,400,43.9659
-1,70,3,20,63,200,39.9126
-1,70,3,19,64,300,39.8875
-1,70,3,18,65,200,37.2363
-1,70,3,17,66,100,35.6258
-1,70,3,16,67,500,36.1229
-1,70,3,15,68,800,38.5143
-1,70,3,14,69,500,33.2381
-1,70,3,13,70,500,24.3483
-1,70,3,12,71,600,11.5556
-1,70,3,11,72,600,8.50522
-1,70,3,10,73,1400,7.7176
-1,70,3,9,74,1200,19.8241
-1,70,3,8,75,700,13.563
-1,70,3,7,76,700,27.8121
-1,70,3,6,77,400,33.5627
-1,70,3,5,78,400,12.0534
-1,70,3,4,79,500,2.41397
-1,70,3,2,80,200,4.4585
-1,70,3,1,81,200,14.47
-1,70,3,0,82,500,8.46884
-1,70,4,22,83,100,30.9543
-1,70,4,21,84,200,41.5519
-1,70,4,20,85,100,42.3239
-1,70,4,19,86,100,37.4735
-1,70,4,18,87,100,34.8223
-1,70,4,16,88,200,33.7089
-1,70,4,15,89,500,36.1003
-1,70,4,14,90,200,30.8241
-1,70,4,13,91,100,26.7597
-1,70,4,12,92,200,13.967
-1,70,4,11,93,200,10.9166
-1,70,4,10,94,500,10.129
-1,70,4,9,95,1000,17.4101
-1,70,4,8,96,800,11.149
-1,70,4,7,97,500,25.3981
-1,70,4,6,98,200,31.1487
-1,70,4,5,99,200,9.63939
-1,70,4,3,100,500,2.41136
-1,70,4,2,101,100,6.86986
-1,70,4,1,102,100,16.6762
-1,70,4,0,103,200,10.8802
-1,70,5,23,104,100,38.6272
-1,70,5,22,105,100,40.9736
-1,70,5,21,106,200,35.5473
-1,70,5,20,107,100,36.3504
-1,70,5,19,108,300,27.8342
-1,70,5,18,109,200,38.6218
-1,70,5,17,110,100,23.5724
-1,70,5,16,111,500,36.5562
-1,70,5,15,112,900,26.4609
-1,70,5,14,113,200,40.8434
-1,70,5,13,114,100,36.779
-1,70,5,12,115,200,23.9863
-1,70,5,11,116,200,20.9359
-1,70,5,10,117,400,20.1482
-1,70,5,9,118,800,27.4294
-1,70,5,8,119,400,21.1683
-1,70,5,7,120,800,15.7587
-1,70,5,6,121,400,21.5093
-1,70,5,4,122,200,10.0193
-1,70,5,3,123,400,12.4306
-1,70,5,2,124,300,16.8891
-1,70,5,1,125,400,7.03684
-1,70,5,0,126,300,13.038
-1,70,6,23,127,100,24.5289
-1,70,6,22,128,200,24.0756
-1,70,6,21,129,500,14.0379
-1,70,6,20,130,200,14.8411
-1,70,6,19,131,500,6.32482
-1,70,6,18,132,400,17.1124
-1,70,6,17,133,200,2.06306
-1,70,6,16,134,1000,15.3641
-1,70,6,15,135,1400,5.26883
-1,70,6,14,136,500,21.2223
-1,70,6,13,137,200,38.0682
-1,70,6,12,138,400,46.6257
-1,70,6,11,139,700,43.7118
-1,70,6,10,140,500,39.2714
-1,70,6,9,141,1900,26.0919
-1,70,6,8,142,600,22.0008
-1,70,6,7,143,1000,6.08028
-1,70,6,5,144,400,22.7759
-1,70,6,4,145,200,32.7952
-1,70,6,3,146,400,35.2065
-1,70,6,2,147,100,39.665
-1,70,6,1,148,200,29.8127
-1,70,6,0,149,500,35.8139
-1,70,7,23,150,200,30.2795
-1,70,7,22,151,300,29.8263
-1,70,7,21,152,500,19.7886
-1,70,7,20,153,400,20.5917
-1,70,7,19,154,900,12.0754
-1,70,7,18,155,700,22.8631
-1,70,7,17,156,300,7.81369
-1,70,7,16,157,1400,20.7975
-1,70,7,15,158,2200,10.7022
-1,70,7,14,159,600,26.9729
-1,70,7,13,160,400,43.8188
-1,70,7,12,161,600,40.6819
-1,70,7,11,162,600,37.6315
-1,70,7,10,163,800,35.3611
-1,70,7,9,164,1600,22.1816
-1,70,7,8,165,800,15.9205
-1,70,7,6,166,1000,5.75063
-1,70,7,5,167,800,16.6956
-1,70,7,4,168,500,26.7149
-1,70,7,3,169,700,29.1262
-1,70,7,2,170,200,33.5848
-1,70,7,1,171,400,23.7324
-1,70,7,0,172,800,29.7336
-1,70,8,23,173,200,39.5096
-1,70,8,22,174,500,40.4308
-1,70,8,21,175,700,30.4029
-1,70,8,20,176,300,34.2653
-1,70,8,19,177,600,27.1858
-1,70,8,18,178,400,23.6733
-1,70,8,17,179,200,22.924
-1,70,8,16,180,900,22.5599
-1,70,8,15,181,1400,25.8125
-1,70,8,14,182,900,19.6751
-1,70,8,13,183,600,36.0713
-1,70,8,12,184,600,24.8686
-1,70,8,11,185,600,21.8182
-1,70,8,10,186,1400,19.4405
-1,70,8,9,187,2800,6.26111
-1,70,8,7,188,800,15.1103
-1,70,8,6,189,600,20.861
-1,70,8,5,190,400,20.541
-1,70,8,4,191,800,10.9016
-1,70,8,3,192,700,13.313
-1,70,8,2,193,100,17.7715
-1,70,8,1,194,200,27.5779
-1,70,8,0,195,500,21.7818
-1,70,9,23,196,800,37.692
-1,70,9,22,197,1800,34.1697
-1,70,9,21,198,2600,24.1418
-1,70,9,20,199,1200,28.0042
-1,70,9,19,200,2500,27.2706
-1,70,9,18,201,1800,17.4121
-1,70,9,17,202,700,23.0461
-1,70,9,16,203,3900,16.2988
-1,70,9,15,204,4400,19.8612
-1,70,9,14,205,4000,13.414
-1,70,9,13,206,2100,29.8102
-1,70,9,12,207,1900,30.9453
-1,70,9,11,208,2000,27.8949
-1,70,9,10,209,4000,13.1794
-1,70,9,8,210,2800,6.07665
-1,70,9,7,211,1600,21.187
-1,70,9,6,212,1900,25.115
-1,70,9,5,213,800,26.6177
-1,70,9,4,214,1000,16.9783
-1,70,9,3,215,1200,19.3896
-1,70,9,2,216,300,23.8481
-1,70,9,1,217,600,33.6545
-1,70,9,0,218,1300,27.8585
-1,70,10,23,219,600,24.8819
-1,70,10,22,220,1300,20.9902
-1,70,10,21,221,1100,36.2979
-1,70,10,20,222,400,38.5979
-1,70,10,19,223,600,39.4268
-1,70,10,18,224,400,29.5683
-1,70,10,17,225,100,35.2775
-1,70,10,16,226,1000,28.5302
-1,70,10,15,227,1400,32.0926
-1,70,10,14,228,1400,25.5701
-1,70,10,13,229,1600,16.6307
-1,70,10,12,230,1000,18.0146
-1,70,10,11,231,1400,14.9642
-1,70,10,9,232,3900,12.2315
-1,70,10,8,233,1400,18.3081
-1,70,10,7,234,800,33.4184
-1,70,10,6,235,500,37.3464
-1,70,10,5,236,400,18.7913
-1,70,10,4,237,500,9.15188
-1,70,10,3,238,1500,6.73791
-1,70,10,2,239,300,11.1964
-1,70,10,1,240,200,21.2079
-1,70,10,0,241,500,15.2068
-1,70,11,23,242,500,17.6913
-1,70,11,22,243,700,20.0377
-1,70,11,21,244,700,35.5076
-1,70,11,20,245,300,31.4074
-1,70,11,19,246,400,41.2795
-1,70,11,18,247,300,45.9196
-1,70,11,17,248,200,44.3091
-1,70,11,16,249,600,44.8063
-1,70,11,15,250,700,47.1976
-1,70,11,14,251,700,41.9214
-1,70,11,13,252,700,33.0016
-1,70,11,12,253,1300,3.05042
-1,70,11,10,254,1400,16.3709
-1,70,11,9,255,2000,28.5075
-1,70,11,8,256,600,22.2464
-1,70,11,7,257,600,36.4954
-1,70,11,6,258,700,42.2461
-1,70,11,5,259,200,20.7367
-1,70,11,4,260,200,11.0973
-1,70,11,3,261,600,8.68335
-1,70,11,2,262,200,4.06687
-1,70,11,1,263,100,14.0783
-1,70,11,0,264,200,8.07721
-1,70,12,23,265,800,14.6409
-1,70,12,22,266,800,16.9873
-1,70,12,21,267,1300,32.4572
-1,70,12,20,268,600,28.3569
-1,70,12,19,269,600,38.229
-1,70,12,18,270,300,48.995
-1,70,12,17,271,100,42.5303
-1,70,12,16,272,500,47.8816
-1,70,12,15,273,600,45.7361
-1,70,12,14,274,700,44.9968
-1,70,12,13,275,600,36.077
-1,70,12,11,276,1300,3.07536
-1,70,12,10,277,1000,19.4463
-1,70,12,9,278,1900,31.5828
-1,70,12,8,279,600,25.3217
-1,70,12,7,280,600,39.5708
-1,70,12,6,281,400,44.5992
-1,70,12,5,282,200,23.8121
-1,70,12,4,283,200,14.1727
-1,70,12,3,284,600,11.7587
-1,70,12,2,285,100,7.14223
-1,70,12,1,286,300,17.1537
-1,70,12,0,287,500,11.1526
-1,70,13,23,288,400,8.25119
-1,70,13,22,289,1100,4.35948
-1,70,13,21,290,1200,19.6672
-1,70,13,20,291,400,21.9672
-1,70,13,19,292,500,22.796
-1,70,13,18,293,300,12.9375
-1,70,13,17,294,100,27.0973
-1,70,13,16,295,700,19.9732
-1,70,13,15,296,700,29.6732
-1,70,13,14,297,1300,8.93935
-1,70,13,12,298,600,27.7437
-1,70,13,11,299,700,24.6933
-1,70,13,10,300,1600,9.72906
-1,70,13,9,301,2100,21.9605
-1,70,13,8,302,600,28.0372
-1,70,13,7,303,400,35.2465
-1,70,13,6,304,200,29.1662
-1,70,13,5,305,100,28.5203
-1,70,13,4,306,100,18.8809
-1,70,13,3,307,500,16.467
-1,70,13,2,308,100,20.9255
-1,70,13,1,309,100,30.937
-1,70,13,0,310,300,24.9358
-1,70,14,23,311,400,24.2781
-1,70,14,22,312,1000,20.7655
-1,70,14,21,313,2600,10.7278
-1,70,14,20,314,800,14.5903
-1,70,14,19,315,1100,13.8567
-1,70,14,18,316,800,3.99818
-1,70,14,17,317,200,18.1579
-1,70,14,16,318,1500,11.0339
-1,70,14,15,319,1200,20.7338
-1,70,14,13,320,1300,16.8459
-1,70,14,12,321,700,44.302
-1,70,14,11,322,700,41.2516
-1,70,14,10,323,1400,26.5361
-1,70,14,9,324,4000,13.3567
-1,70,14,8,325,1000,19.4333
-1,70,14,7,326,600,26.3071
-1,70,14,6,327,500,20.2268
-1,70,14,5,328,200,39.9744
-1,70,14,4,329,200,30.335
-1,70,14,3,330,500,32.7463
-1,70,14,2,331,100,37.2048
-1,70,14,1,332,100,47.0112
-1,70,14,0,333,500,41.2152
-1,70,15,23,334,300,25.6507
-1,70,15,22,335,500,25.1975
-1,70,15,21,336,1200,15.1598
-1,70,15,20,337,600,15.9629
-1,70,15,19,338,1600,7.44668
-1,70,15,18,339,1300,17.439
-1,70,15,17,340,500,3.18493
-1,70,15,16,341,2800,10.0953
-1,70,15,14,342,1200,21.5489
-1,70,15,13,343,700,38.3948
-1,70,15,12,344,600,47.7475
-1,70,15,11,345,700,48.653
-1,70,15,10,346,1400,34.0025
-1,70,15,9,347,4400,20.8231
-1,70,15,8,348,1400,26.8997
-1,70,15,7,349,2200,11.0215
-1,70,15,6,350,1400,5.25381
-1,70,15,5,351,900,27.7171
-1,70,15,4,352,500,37.7364
-1,70,15,3,353,800,40.1477
-1,70,15,2,354,200,44.6062
-1,70,15,1,355,400,34.7539
-1,70,15,0,356,500,40.7551
-1,70,16,23,357,300,35.3507
-1,70,16,22,358,600,32.2191
-1,70,16,21,359,1700,22.1814
-1,70,16,20,360,600,25.6629
-1,70,16,19,361,1700,17.1466
-1,70,16,18,362,1700,7.34375
-1,70,16,17,363,600,12.8849
-1,70,16,15,364,2800,9.69995
